Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
82f75e7f-8454-4d4b-b551-7af86a9119e5,c4220ea9-2ba7-436c-9def-987574ee665e,173272.0,Short Term,728.0,1870550.0,9 years,Rent,Debt Consolidation,35540.45,18.2,2.0,13.0,0.0,54074.0,115962.0,0.0,0.0
26a573fa-d5bb-4ecd-9fb0-a1a340569901,a1ca01b4-f7fd-4ea9-96e7-82a24d05eb7c,448844.0,Long Term,741.0,2907285.0,7 years,Rent,Debt Consolidation,16765.41,26.5,24.0,7.0,0.0,333583.0,951368.0,0.0,0.0
953b2c12-28fd-462e-938f-d3fd84c7fba3,88e5d405-ec44-479d-b2b2-49a30bd185ea,99999999.0,Short Term,733.0,755896.0,1 year,Rent,Debt Consolidation,15621.99,15.7,26.0,14.0,1.0,56962.0,289256.0,0.0,1.0
a9a34fb5-33d6-4840-a8d2-733ae9e55a74,13af09b3-df08-4202-aceb-b8d41d83bc76,666402.0,Short Term,722.0,1412251.0,10+ years,Rent,Debt Consolidation,8685.28,18.4,51.0,9.0,0.0,159467.0,504504.0,0.0,0.0
41df67ed-4896-4a8e-b6f3-22246ece5ed3,8e8e1bd8-4d00-4723-ac9f-d883fc7d7a06,174988.0,Short Term,718.0,850136.0,5 years,Rent,Debt Consolidation,4987.5,18.6,49.0,13.0,0.0,161405.0,194678.0,0.0,0.0
81b6a573-1921-4fce-a797-f8125ff5ffbe,192e31bc-5f54-48e3-a38d-991a967310d2,435380.0,Long Term,722.0,874228.0,< 1 year,Rent,Debt Consolidation,14060.57,21.8,32.0,8.0,0.0,166630.0,261074.0,0.0,0.0
062858a3-23e2-4b87-90ee-0d8474897485,5802b67c-7f04-4483-a1b8-8f8d29658660,527560.0,Long Term,690.0,1019711.0,4 years,Rent,Debt Consolidation,18015.04,18.8,62.0,17.0,0.0,330695.0,1029358.0,0.0,0.0
093a7b1f-224f-4dcd-858b-9615d9971b17,6553cbe5-1567-489d-acab-eaf744391c92,260854.0,Long Term,716.0,1689651.0,8 years,Home Mortgage,Debt Consolidation,20839.01,38.5,72.0,16.0,1.0,158232.0,724152.0,0.0,1.0
e26a2c10-c69a-49c3-bdf3-5da559eebc86,9826156b-1cb2-4bfb-a4f5-3537f01554e1,356092.0,Short Term,7420.0,2210346.0,4 years,Home Mortgage,Debt Consolidation,20445.71,16.3,40.0,23.0,0.0,460655.0,1167144.0,0.0,0.0
6bd55422-0705-4a4b-b652-2d9191acf5b8,8b7dcc6e-dd49-43a0-9e0b-ae1271eea45c,99999999.0,Short Term,732.0,950760.0,10+ years,Home Mortgage,Debt Consolidation,24719.76,17.3,15.0,11.0,0.0,466412.0,866844.0,0.0,0.0
e908b94a-b4bc-482a-8d88-36fbd25993ba,118ba76d-d8be-4ed5-b927-763a217664ac,470404.0,Long Term,676.0,3103346.0,< 1 year,Home Mortgage,Debt Consolidation,53273.91,15.3,33.0,7.0,0.0,27531.0,32670.0,0.0,0.0
227f245d-3d5f-40bf-b367-aedbe5c41721,d7eb8068-b91c-4ce8-b1a9-cdf87ea19ef8,35398.0,Short Term,611.0,802541.0,4 years,Rent,Business Loan,9764.29,17.5,34.0,4.0,0.0,4104.0,6644.0,0.0,0.0
7adf31ff-43aa-43cd-8555-9a510c8fb93e,b3b35817-7ebd-466d-9f24-1b406d148460,527318.0,Long Term,709.0,2922200.0,10+ years,Rent,Debt Consolidation,24595.12,11.5,61.0,5.0,0.0,405935.0,625878.0,0.0,0.0
497983b1-5438-4cfa-8759-5f5cd605be8f,a692eb4b-1ae5-4ab9-aa2b-d6f3af7b87df,669504.0,Long Term,715.0,1541888.0,10+ years,Home Mortgage,Debt Consolidation,17603.12,17.5,3.0,12.0,0.0,1204695.0,2048332.0,0.0,0.0
e7ac6ab1-2c09-48d2-ae8c-91b8f47b0a09,90bd3ea5-f005-4507-9b4b-c550fc6fdaa7,210650.0,Short Term,715.0,1137036.0,2 years,Rent,Debt Consolidation,18287.31,18.0,31.0,17.0,1.0,177650.0,373318.0,0.0,1.0
01240e26-a9c2-4537-af80-df002b86f48c,9679d782-4cbe-477e-90c8-59e5f33d39cc,217998.0,Short Term,741.0,1186113.0,3 years,Rent,Debt Consolidation,6365.38,15.1,6.0,6.0,0.0,71573.0,518034.0,0.0,0.0
8999f020-e704-4083-bc6a-3ddb217df59e,fec3cef4-2388-4b17-b618-ceb86eff0925,758846.0,Short Term,724.0,1722654.0,10+ years,Home Mortgage,Home Improvements,24834.9,23.4,62.0,11.0,1.0,93670.0,331716.0,1.0,0.0
96221533-e640-4d07-8967-159ee2d4e2bc,6b16e5ef-88be-46ac-b9ed-f53c59cb50e9,133474.0,Short Term,725.0,671783.0,6 years,Own Home,Debt Consolidation,10860.4,10.9,9.0,9.0,0.0,62890.0,131186.0,0.0,0.0
aae83520-cf66-45a1-9175-be6027df67db,2ef652ca-9578-410f-b3ea-914ed98638c1,99999999.0,Short Term,731.0,2149831.0,7 years,Home Mortgage,Debt Consolidation,27768.5,19.4,26.0,8.0,0.0,164863.0,235950.0,0.0,0.0
4345fb18-e180-4e5d-acaa-0094a35aefa7,000d6327-c459-4bd5-bc1b-4437b366b719,222948.0,Short Term,686.0,946200.0,10+ years,Home Mortgage,other,13325.65,29.7,11.0,14.0,0.0,585295.0,2244088.0,0.0,0.0
746de72e-4870-4a4d-8dfd-037cf19d9fd6,47855d0c-dddd-41a2-b346-515e43ac324d,217536.0,Short Term,7190.0,1108441.0,3 years,Home Mortgage,Debt Consolidation,19213.18,20.0,43.0,16.0,0.0,152703.0,191356.0,0.0,0.0
3dbfcf56-fea2-4425-b58d-7a8bba50c16e,65da9c86-3c4f-4522-9911-520eae10875a,88044.0,Short Term,709.0,551285.0,9 years,Rent,Debt Consolidation,14654.89,12.0,71.0,16.0,0.0,96577.0,257642.0,0.0,0.0
9ef9d82d-fd37-4a87-9dac-0ce5c37eff2e,4872e218-320c-4ae8-bba0-f5962d631d12,403766.0,Long Term,670.0,1714959.0,10+ years,Home Mortgage,Home Improvements,21436.94,21.0,52.0,8.0,0.0,107236.0,149974.0,0.0,0.0
183f3e70-bfea-4c01-b984-9be923b6a325,54008eaf-e675-4040-9f76-da688bc91390,352814.0,Long Term,701.0,777347.0,2 years,Rent,other,22478.52,21.0,66.0,7.0,0.0,155211.0,329164.0,0.0,0.0
917a4e5c-1d61-44e7-9093-e94e99a09afc,f310ca0b-5f6d-4bb4-bda8-d1807c043287,327690.0,Short Term,697.0,1075419.0,10+ years,Home Mortgage,Debt Consolidation,14249.24,13.5,43.0,6.0,0.0,72333.0,120164.0,0.0,0.0
52863a98-7395-446c-9c19-2c7a29dd7d1d,b71e2bfe-b145-4eca-b91c-90d1c0548f83,348172.0,Short Term,739.0,1315503.0,2 years,Home Mortgage,Debt Consolidation,23240.61,15.6,43.0,23.0,0.0,140429.0,444224.0,0.0,0.0
ce4469df-d2c9-4d5f-b1af-9a87a402654c,1e349848-c2a1-416e-9c5f-e95992cd35a9,112662.0,Short Term,744.0,525407.0,1 year,Home Mortgage,Debt Consolidation,7662.32,17.7,74.0,11.0,1.0,53960.0,135234.0,1.0,0.0
a203094d-5537-49d7-b6a2-e79f4d233aee,a1945ea8-219c-4124-b8fb-d097ae8c2980,190146.0,Short Term,713.0,618222.0,8 years,Rent,Debt Consolidation,15197.91,26.2,29.0,11.0,0.0,122037.0,252340.0,0.0,0.0
f7873c2c-29cc-4a8e-89dd-7ca7b1f093e1,8fe812b8-82f4-41e4-8c69-aa92d9ad14a5,404074.0,Short Term,736.0,2229574.0,3 years,Home Mortgage,Debt Consolidation,27126.49,19.7,19.0,10.0,0.0,315343.0,455840.0,0.0,0.0
58aa6b94-818e-4c60-b8a7-5e0b1be3f723,9dccbd81-2b2f-4d5e-8c1a-c73f1f731a80,99999999.0,Short Term,742.0,1484128.0,10+ years,Home Mortgage,Home Improvements,2634.35,17.5,51.0,5.0,0.0,72960.0,90266.0,0.0,0.0
ce3e912c-3e48-4e50-a2c0-8357cebb1c77,f73c3f55-966d-4c4a-8cc6-51240412a92f,775940.0,Long Term,699.0,1895478.0,4 years,Home Mortgage,Debt Consolidation,21166.19,22.6,19.0,10.0,0.0,746339.0,1095292.0,0.0,0.0
3b3f397a-8c94-48c4-b217-8c1890bcc902,59e3d0fe-11df-4f1b-af38-e789d75d12d7,188694.0,Short Term,718.0,713849.0,10+ years,Home Mortgage,Debt Consolidation,16061.46,13.8,67.0,8.0,1.0,43890.0,66000.0,1.0,0.0
d4b04511-a827-44f3-8339-2696e472c724,9bf7f422-e9ba-4b6a-ab78-34c4afd41e20,99999999.0,Short Term,743.0,1497656.0,10+ years,Rent,Debt Consolidation,21591.22,15.5,22.0,15.0,0.0,107426.0,846120.0,0.0,0.0
a7862fd6-2747-4e32-bc2a-9ed0f94e84fa,dcc10e6f-7dd7-446d-bc2d-15021c8ddaac,99999999.0,Short Term,713.0,1168215.0,9 years,Home Mortgage,Debt Consolidation,13239.96,14.6,65.0,13.0,0.0,136097.0,263978.0,0.0,0.0
68ca7815-f896-4dfe-8497-62d985418962,76e7b017-e4d5-4d2f-a0f7-39f34d6e77de,483824.0,Long Term,742.0,956175.0,3 years,Own Home,Home Improvements,6231.05,24.8,23.0,10.0,0.0,589.0,343222.0,0.0,0.0
8acef7fc-6ebe-4cef-a7f6-304caabcb5ad,5246b473-2128-4e42-a1af-8cc6240eed2e,349844.0,Short Term,727.0,1605158.0,10+ years,Home Mortgage,Debt Consolidation,4320.41,19.9,9.0,11.0,1.0,192052.0,599390.0,0.0,0.0
b07ad519-4b54-4c9e-9eea-a7602f0f3d73,3b77d538-2b00-4053-b39d-82f52467c7e9,334466.0,Short Term,701.0,1390648.0,5 years,Rent,Debt Consolidation,27581.16,18.3,64.0,12.0,0.0,220780.0,289828.0,0.0,0.0
0aef3c0c-a8f4-4f62-a9ee-eaeab8163ea9,aefe6d08-5ba7-4789-91b2-c6579c83ae23,788326.0,Long Term,667.0,1847959.0,10+ years,Home Mortgage,Debt Consolidation,48970.98,38.6,78.0,22.0,0.0,577600.0,923736.0,0.0,0.0
830f5516-b011-4f78-af4b-e78a4ced09dc,d7512225-25ab-4c09-a044-ebdf74e024a5,433884.0,Long Term,670.0,1348981.0,10+ years,Home Mortgage,Debt Consolidation,10229.79,12.3,41.0,5.0,0.0,89756.0,108482.0,0.0,0.0
90165c24-5816-4993-bf9c-4e42725075dd,dadbf935-1ac4-4e59-b718-ad8ef8edf5f3,97064.0,Short Term,723.0,420546.0,6 years,Rent,Debt Consolidation,10513.84,14.3,80.0,6.0,1.0,99598.0,250712.0,1.0,0.0
8e833bae-bae3-491e-8d0b-f9ebd89e271f,182144b3-6e74-40b0-935a-23e75eee8f13,335742.0,Long Term,720.0,1391807.0,10+ years,Home Mortgage,Debt Consolidation,28299.93,25.7,79.0,10.0,0.0,488452.0,647108.0,0.0,0.0
0aa42eb1-45cc-4dd0-a1e0-53af51fe1d0b,82298f4c-e594-47b2-866b-305d53b37d89,69894.0,Short Term,7330.0,1557848.0,10+ years,Home Mortgage,Debt Consolidation,9905.46,17.1,74.0,10.0,0.0,60154.0,252362.0,0.0,0.0
76fecadb-bfc4-45a9-b86f-8eaf6bd0c75f,efb4a10e-91e2-4cd0-8964-b7fa21900b67,217404.0,Short Term,738.0,1239199.0,1 year,Home Mortgage,Debt Consolidation,10430.05,20.4,6.0,12.0,0.0,313101.0,589490.0,0.0,0.0
181e6ba4-15e9-4d48-8760-3b9db5f431fb,7440dac4-5440-4253-88ce-ee125d734a43,172502.0,Short Term,743.0,1601491.0,10+ years,Home Mortgage,Debt Consolidation,4377.41,24.7,1.0,8.0,0.0,153330.0,778690.0,0.0,0.0
4a3c5007-248d-4718-a7c5-b31a75c5fad6,3923877b-5492-4130-b232-79469141480f,124784.0,Short Term,682.0,827545.0,10+ years,Home Mortgage,Debt Consolidation,11930.48,34.4,76.0,14.0,1.0,169898.0,311740.0,1.0,0.0
6bdd0591-3028-475f-998c-90b66e536dd7,7e5ee279-f9b0-47e8-9951-db10854f0960,241802.0,Short Term,731.0,1452341.0,1 year,Home Mortgage,Debt Consolidation,24447.68,15.7,50.0,8.0,0.0,227316.0,408716.0,0.0,0.0
aa9f47df-4d4b-402e-9b93-b8e47382650a,e5dbb5ee-7536-4eb4-b6ed-d68316f19034,525514.0,Short Term,749.0,2647498.0,< 1 year,Home Mortgage,Debt Consolidation,28460.67,27.9,24.0,9.0,0.0,437760.0,1689600.0,0.0,0.0
73a9d858-1c41-4171-9d79-6824a7ea7d4b,a6e256dd-a35d-4ee3-ab68-bfd8c1edf21d,648582.0,Short Term,719.0,1400357.0,10+ years,Home Mortgage,Debt Consolidation,12019.59,17.2,9.0,11.0,0.0,414827.0,555918.0,0.0,0.0
408b0f6f-3e61-40b1-8615-4ca569f609e8,e8a75fc5-38f9-4238-87aa-1b0a1f4034cb,65054.0,Short Term,698.0,1086496.0,10+ years,Rent,Debt Consolidation,15844.86,27.5,76.0,9.0,0.0,151563.0,236522.0,0.0,0.0
9b2e4517-c487-4e93-9d68-8d7f16970ead,8e54e45c-d22f-41d3-b9d5-fdc0c1d86325,163460.0,Short Term,730.0,722817.0,10+ years,Rent,other,14341.77,18.0,15.0,7.0,0.0,149511.0,274802.0,0.0,0.0
ff5de4f6-f489-4015-beb0-7d215ca30242,1ded32bf-08d0-4a5b-b0ab-c039faca43e2,531520.0,Long Term,679.0,1452645.0,2 years,Rent,Buy House,26268.64,8.9,3.0,13.0,0.0,123386.0,998998.0,0.0,0.0
9cff60cd-818f-48da-aa63-5bc2556b47aa,64720805-863b-4221-b3d9-5e45a1f312af,99999999.0,Short Term,729.0,842688.0,4 years,Own Home,Debt Consolidation,19943.54,25.5,10.0,22.0,0.0,480852.0,2209460.0,0.0,0.0
6488413d-2276-4f01-a6e6-e89bcd579144,da842f1d-1598-46ed-b75b-7737c0056ba7,332178.0,Short Term,732.0,1595962.0,10+ years,Rent,Debt Consolidation,31520.24,16.6,80.0,10.0,1.0,202692.0,363308.0,1.0,0.0
e6454e2e-d84f-4897-bca8-aef291a60d51,52276ce6-8732-4d16-9f79-ecbb9c62adf3,215688.0,Short Term,731.0,1117656.0,3 years,Home Mortgage,Debt Consolidation,14808.98,13.0,18.0,14.0,0.0,189354.0,777458.0,0.0,0.0
ba114846-dc52-45c0-b154-17ac7874b38f,d63441d7-c9ad-42f4-a64e-d764d8576243,213378.0,Short Term,680.0,885267.0,1 year,Rent,Debt Consolidation,18885.81,13.9,64.0,11.0,5.0,69958.0,147004.0,3.0,0.0
cbfe6f9c-7d7b-49e5-925f-fde0e62fee3d,2cdcc092-5a26-4b3b-aac4-aef11d466ab7,347138.0,Short Term,735.0,1544757.0,2 years,Home Mortgage,Debt Consolidation,15962.47,24.5,72.0,16.0,0.0,584478.0,854502.0,0.0,0.0
b638fc64-d4a9-401e-97ae-f6ce659a12f1,36b797be-aba9-466d-bca1-888d4f0f1568,99999999.0,Long Term,734.0,1282956.0,3 years,Home Mortgage,Debt Consolidation,15823.2,25.8,40.0,15.0,0.0,346085.0,1154824.0,0.0,0.0
2b64638b-a4a6-4a2f-9879-125a5aeb7ca7,34852907-976c-43e9-b553-05628d47787c,208318.0,Short Term,699.0,662815.0,10+ years,Home Mortgage,Debt Consolidation,13035.14,18.8,36.0,6.0,0.0,92302.0,122848.0,0.0,0.0
a6a57dde-87dd-475e-9f59-3e01c8b743ca,8217a58b-8ee2-4532-a1e0-50678a7251bf,655380.0,Short Term,7240.0,1264032.0,9 years,Home Mortgage,Debt Consolidation,13377.71,17.7,38.0,9.0,0.0,124450.0,279818.0,0.0,0.0
f2b2ad89-1246-4dd6-a5f4-455edbd5676c,5acd1c95-06be-46f9-9876-3ba8979ce4af,89298.0,Short Term,725.0,1449111.0,4 years,Own Home,Debt Consolidation,11641.3,13.5,50.0,9.0,0.0,37639.0,142890.0,0.0,0.0
b15dc8d5-37a7-4439-8375-e2a820be539f,aa70bd39-7e73-4933-82e4-e6353f2ae7d3,99999999.0,Short Term,748.0,1233651.0,10+ years,Home Mortgage,Debt Consolidation,22205.49,24.3,19.0,11.0,0.0,82954.0,129646.0,0.0,0.0
3e54687b-d549-4004-bc4e-be290468730a,806e8a16-99b6-4ef9-90b0-2a38623f3536,99999999.0,Short Term,735.0,1241707.0,10+ years,Home Mortgage,Debt Consolidation,8733.54,19.6,20.0,8.0,0.0,139973.0,403194.0,0.0,0.0
b1c4384e-70e6-481c-b7f2-0b82b13c26fe,e3552060-ebf3-462a-9a6c-bb4d96761126,89012.0,Short Term,722.0,922393.0,7 years,Rent,Buy a Car,14258.74,22.4,59.0,5.0,0.0,71079.0,93434.0,0.0,0.0
77ea3fc0-43d5-4c92-b0e7-97949eb73b25,fc53ea57-910e-4d86-ac9c-5aae945b9146,360162.0,Short Term,717.0,1338474.0,< 1 year,Rent,Debt Consolidation,9837.82,18.0,48.0,7.0,0.0,0.0,0.0,0.0,0.0
43573eb7-269e-49fa-aae9-3beb493407b0,a23bdbff-d8f9-4a6b-9ba1-c05486d24089,331760.0,Short Term,7140.0,1650302.0,7 years,Home Mortgage,Business Loan,22554.14,32.4,31.0,9.0,0.0,769595.0,1100132.0,0.0,0.0
ea89b9dc-2d28-4fb1-b58c-723da177e2ee,bebfa5b4-e668-44c2-9266-6bfe2cb0b48e,539110.0,Long Term,662.0,1583023.0,3 years,Rent,Debt Consolidation,12413.46,7.8,32.0,3.0,0.0,1691.0,178398.0,0.0,0.0
2bbffd7c-9791-4172-a876-3c6c5f87da06,503332ef-8e07-40d4-82fa-d1a61f8c4426,260216.0,Short Term,714.0,767866.0,6 years,Rent,Debt Consolidation,12541.71,19.4,55.0,11.0,1.0,196574.0,481206.0,1.0,0.0
5662a5c4-dc31-490e-ab6d-d394c25c5195,215452a1-24b3-4e0d-b8db-af6233ff20b5,172084.0,Short Term,715.0,743052.0,3 years,Home Mortgage,Debt Consolidation,18638.24,18.0,8.0,13.0,0.0,297654.0,848892.0,0.0,0.0
4a36242c-95b1-4b2f-aa6a-9fb8368f4f78,79d80d9e-5ade-4d70-96e1-b4eecf079a0c,133628.0,Short Term,735.0,1211725.0,10+ years,Home Mortgage,Debt Consolidation,31908.79,20.5,62.0,13.0,0.0,211831.0,340670.0,0.0,0.0
95af526f-a1ed-4466-b874-2f494ebc2f75,9ee33992-dc4c-4b7e-8225-f62cd4253ed6,375232.0,Short Term,740.0,2192220.0,< 1 year,Rent,Debt Consolidation,9389.99,14.0,15.0,11.0,0.0,268432.0,328922.0,0.0,0.0
0c511b54-4708-4cc0-affe-ec7bd76dc164,05837858-d0e7-450f-954d-4d731f1a8eb8,475618.0,Long Term,692.0,1901710.0,3 years,Home Mortgage,Home Improvements,5404.17,10.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0
fd0b93d4-add2-4898-b205-90127e42b307,17d362d1-215d-4108-af81-164b6ee804bc,761310.0,Long Term,656.0,1878530.0,8 years,Home Mortgage,Home Improvements,25516.62,17.0,9.0,20.0,1.0,92587.0,427130.0,1.0,0.0
17def4fd-119b-430e-bc45-abbe931821e9,5375a530-7b8c-4546-bc12-d087ba39754e,530486.0,Short Term,728.0,1336251.0,9 years,Rent,Debt Consolidation,16369.07,20.5,43.0,3.0,0.0,72371.0,242880.0,0.0,0.0
ce0dc165-bd50-4a0d-a1d4-697c32fcfda7,e853e1b6-6f53-4b87-be2d-8aebb7a0d158,84260.0,Short Term,669.0,304361.0,10+ years,Rent,other,2866.15,13.8,62.0,5.0,0.0,78014.0,121088.0,0.0,0.0
e48e2864-1e11-4fa0-833d-c973a7cf1ded,87163991-1f66-4c79-a30f-4a712c904868,173030.0,Long Term,709.0,1220256.0,10+ years,Rent,Other,11846.69,14.0,71.0,10.0,0.0,36157.0,228800.0,0.0,0.0
96e6b0f1-9816-4a42-96d0-d3b60f5fc515,df99f26c-31be-4053-9b57-5d1eddc571e4,464728.0,Short Term,704.0,1452512.0,5 years,Home Mortgage,Debt Consolidation,23240.23,16.4,51.0,8.0,0.0,168815.0,296626.0,0.0,0.0
55ff06e6-0d18-4780-9fec-65ed30d49583,3a5311f6-5850-4e9a-a0b7-b58dacb24393,132902.0,Short Term,715.0,1912920.0,< 1 year,Home Mortgage,Business Loan,3953.52,15.4,37.0,9.0,0.0,79344.0,168278.0,0.0,0.0
b532541d-b54f-4a7b-bdb0-ea003b3ea9e4,1b068ccf-ae71-4848-9dad-e0223633f167,228074.0,Long Term,704.0,811984.0,9 years,Home Mortgage,Debt Consolidation,16848.44,28.5,57.0,18.0,1.0,259445.0,375518.0,1.0,0.0
bf31c641-001e-4ebe-bdcf-0ebcd6f9e290,80fcffdd-c88c-4cb1-a58c-b50775dec8fd,397012.0,Long Term,708.0,780520.0,5 years,Home Mortgage,Debt Consolidation,17626.87,20.7,66.0,13.0,0.0,240084.0,430320.0,0.0,0.0
ae5038cd-d96a-47ea-acaa-cae90bd236a8,f5f9d7a2-4d3a-4c2b-81fe-7598d94ed056,189266.0,Short Term,721.0,797848.0,3 years,Home Mortgage,Debt Consolidation,11369.41,20.5,26.0,12.0,0.0,193002.0,360448.0,0.0,0.0
450fb105-1d25-47d6-9c49-309463ead617,2b4be2d0-1d97-4dcf-9944-8a0cf05eefa0,330242.0,Short Term,717.0,1321583.0,10+ years,Rent,Debt Consolidation,23568.36,35.2,19.0,10.0,0.0,154774.0,236456.0,0.0,0.0
e8793f59-f999-4b7f-88ec-c87944b14565,190eda2f-dd30-42bd-ac8e-7867f45f7bbb,344828.0,Short Term,741.0,1824019.0,10+ years,Rent,Debt Consolidation,24472.19,19.7,18.0,10.0,0.0,561450.0,1392050.0,0.0,0.0
9c3ee4a6-d715-4918-a30f-a8d129771aae,9e16b5bd-b833-4459-a744-a1d0b2faf0b2,281556.0,Short Term,715.0,610318.0,8 years,Rent,Debt Consolidation,3397.39,20.9,81.0,8.0,0.0,205865.0,510422.0,0.0,0.0
b8f956ae-bd9f-46ea-9039-00d9d5a8c6a8,be428eca-e500-44fd-abe9-03fe9f8caec0,664950.0,Short Term,722.0,2488525.0,10+ years,Rent,Buy House,27166.39,13.7,44.0,10.0,0.0,226898.0,356972.0,0.0,0.0
ab77247b-d7e1-4606-b0bc-6f43923316c2,4e6a2c8f-0870-4940-9476-6442be949919,536756.0,Long Term,715.0,1882026.0,10+ years,Home Mortgage,Home Improvements,27603.01,14.5,28.0,26.0,0.0,297255.0,764830.0,0.0,0.0
14633349-4bcb-4c16-8d13-c6e477b4eb52,c76c5c71-21b6-4bc6-ab4e-8eacefdd675d,138116.0,Short Term,725.0,1169165.0,10+ years,Home Mortgage,Debt Consolidation,11496.9,29.2,20.0,10.0,0.0,252130.0,338272.0,0.0,0.0
54705a2b-0c5e-48b8-b35f-73b266fa1f30,c9cceaa6-5239-4a61-aadd-39ab0f32b92d,165704.0,Short Term,702.0,1335719.0,< 1 year,Rent,Educational Expenses,26937.06,18.4,20.0,13.0,0.0,163096.0,342738.0,0.0,0.0
f4c35633-993e-4324-a90d-63b0c30c1e0a,384185ba-b218-4a55-b20b-30844b5b4bb8,268488.0,Long Term,703.0,1897511.0,1 year,Home Mortgage,Debt Consolidation,42061.82,17.8,16.0,17.0,1.0,230470.0,550220.0,1.0,0.0
b1b3934c-66f1-4b5c-8422-8dde23d7e920,e76b8f0f-8aae-4107-959e-c1de4773278b,242682.0,Short Term,743.0,1143192.0,10+ years,Home Mortgage,Debt Consolidation,11431.92,25.9,22.0,4.0,0.0,541367.0,732292.0,0.0,0.0
9bce3c95-2de7-4623-b40b-2112c5f5a364,a1ae7c4c-a751-478f-ace9-4736caba3def,390324.0,Short Term,749.0,1252043.0,3 years,Rent,Debt Consolidation,9630.34,16.4,31.0,5.0,0.0,360012.0,1114586.0,0.0,0.0
cb2da76c-9b68-4870-918e-85a8eafa87a0,a5bbb711-5c15-4894-9f1f-4be201fd6f8d,326282.0,Long Term,714.0,1634323.0,10+ years,Home Mortgage,Debt Consolidation,26966.32,21.1,25.0,14.0,0.0,215992.0,330814.0,0.0,0.0
a150b8c0-db47-4188-8406-bc9fcb3098d3,428a300c-310b-4b7d-a97c-b7a2445b320f,67320.0,Short Term,746.0,2345208.0,6 years,Home Mortgage,Home Improvements,32637.63,22.5,51.0,10.0,0.0,241376.0,363462.0,0.0,0.0
644e923b-8341-4a05-8aa8-0ebe0bea9d8a,aa69cfb7-dbb9-4720-ac9d-70d199242f79,99999999.0,Short Term,705.0,2626750.0,6 years,Own Home,Debt Consolidation,22327.47,33.8,19.0,10.0,1.0,295203.0,871992.0,0.0,0.0
055369c5-05be-4866-b532-a20bf3052bfd,e9a1f0ba-d962-481d-b8f6-3d3b13559381,269632.0,Short Term,735.0,2018085.0,3 years,Rent,Educational Expenses,14715.12,25.1,22.0,14.0,0.0,100890.0,934516.0,0.0,0.0
4cf46f12-c260-49cf-9631-062c74eba05f,1b602f66-f4c5-4c32-9b89-60d9c3ceeec9,134068.0,Short Term,740.0,675450.0,2 years,Rent,Debt Consolidation,12889.79,19.6,7.0,10.0,0.0,102049.0,384890.0,0.0,0.0
557db0bb-4dcc-448f-bcfe-b6c37dbd8a87,d482a6dc-2ad7-4baf-8eff-192dc12ff9d6,231594.0,Short Term,7210.0,677711.0,1 year,Rent,Debt Consolidation,13271.69,18.8,52.0,11.0,0.0,178619.0,276848.0,0.0,0.0
b6537232-c46a-44d7-ad9b-03fc81b03555,de35be5f-0254-40d3-aab0-b30fe48c7f81,782012.0,Short Term,742.0,3087424.0,10+ years,Rent,Debt Consolidation,26757.7,40.4,32.0,10.0,0.0,68875.0,249986.0,0.0,0.0
00e66b35-56ec-4d32-9f55-120261532f2a,4bbc7b04-8747-4f7e-95be-36518e5796de,199936.0,Short Term,707.0,1343034.0,8 years,Rent,Debt Consolidation,20257.42,17.3,9.0,10.0,0.0,177384.0,288860.0,0.0,0.0
25dc77e8-0596-4ab3-89a3-5539e97b5f86,959a6947-a9e9-4653-b662-2c007a06765c,178420.0,Short Term,718.0,1926030.0,6 years,Home Mortgage,Debt Consolidation,28730.09,15.8,6.0,9.0,0.0,172767.0,412456.0,0.0,0.0
25b076c7-e3e2-40b0-a4d9-d5a305e7a0e3,6523766f-a73f-4cf4-ac62-78dce89887aa,99999999.0,Short Term,690.0,1593245.0,9 years,Home Mortgage,Debt Consolidation,18986.13,21.7,27.0,8.0,0.0,1412042.0,1659878.0,0.0,0.0
13ba56c2-ba10-4176-80fb-a7119a8ab14b,9ca4b122-ecf2-4e4d-aa35-83476cf5a77a,440352.0,Short Term,693.0,1901520.0,10+ years,Rent,Debt Consolidation,23135.16,16.5,37.0,10.0,0.0,326097.0,462154.0,0.0,0.0
9e4af7ae-10ea-493b-bf0f-d86ef9201c0d,af58919c-7780-4e41-a641-61b0e18b92d2,435556.0,Long Term,714.0,1206766.0,3 years,Own Home,Debt Consolidation,16894.61,14.4,33.0,17.0,1.0,132658.0,404184.0,1.0,0.0
b46757b2-deff-45cc-8b4b-1c779f967824,9de8f229-8654-4497-9c54-2269eed9015d,323576.0,Short Term,720.0,689301.0,10+ years,Home Mortgage,Debt Consolidation,15107.09,19.6,44.0,6.0,0.0,232313.0,394988.0,0.0,0.0
625b5540-610c-4631-9a13-6653bdedf8bc,a2659b8e-7db6-4a76-8fcd-6450089b6330,133012.0,Short Term,730.0,1072189.0,5 years,Home Mortgage,Debt Consolidation,6477.86,9.4,78.0,9.0,0.0,150385.0,888492.0,0.0,0.0
